,xmin,ymin,xmax,ymax,confidence,class,name,Number
0,503.74969482421875,312.66552734375,547.274658203125,326.1866760253906,0.9160574674606323,0,Plate,
1,1201.66552734375,617.6689453125,1283.8421630859375,639.4370727539062,0.9150002002716064,0,Plate,T719CO76
2,1719.0169677734375,634.135009765625,1810.363525390625,658.6099853515625,0.9094988107681274,0,Plate,T854BY799
3,801.0326538085938,478.5908508300781,867.9009399414062,501.70269775390625,0.9072239995002747,0,Plate,C433APE76
4,577.60888671875,377.7684020996094,630.009521484375,397.20806884765625,0.9019859433174133,0,Plate,
5,118.73076629638672,649.9207153320312,220.00648498535156,677.2666015625,0.8941178917884827,0,Plate,A544YH76
6,1021.8157348632812,230.11688232421875,1049.6326904296875,240.4460906982422,0.8361091017723083,0,Plate,
