,xmin,ymin,xmax,ymax,confidence,class,name,Number
0,1598.5455322265625,399.8723449707031,1652.200927734375,415.0353088378906,0.9319641590118408,0,Plate,
1,591.9268798828125,470.7789306640625,658.0405883789062,489.2675476074219,0.925831139087677,0,Plate,H639TO76
2,971.902099609375,430.1193542480469,1040.9666748046875,448.1368408203125,0.9215924739837646,0,Plate,T515HP76
3,1311.4468994140625,436.5375671386719,1380.4725341796875,454.7528076171875,0.9069831967353821,0,Plate,P391HA71
4,677.9398193359375,211.6175994873047,719.9579467773438,223.03097534179688,0.8911789059638977,0,Plate,
5,171.3097686767578,277.85675048828125,214.3333282470703,291.2663879394531,0.8507843613624573,0,Plate,
6,1902.1220703125,417.3900146484375,1920.0,433.4660339355469,0.840703547000885,0,Plate,
