,xmin,ymin,xmax,ymax,confidence,class,name,Number
0,668.4913330078125,229.58895874023438,711.3405151367188,240.56178283691406,0.9452275633811951,0,Plate,
1,1164.791259765625,443.0919189453125,1238.215087890625,462.8926696777344,0.9440099596977234,0,Plate,X564EH76
2,794.0907592773438,421.79827880859375,866.6869506835938,439.13250732421875,0.9398066401481628,0,Plate,B821HH76
3,1765.5234375,377.21612548828125,1825.5054931640625,395.7474060058594,0.9282633662223816,0,Plate,
4,1512.629150390625,410.9024353027344,1582.8563232421875,430.8880310058594,0.9243881702423096,0,Plate,B489AX76
5,133.75685119628906,282.9412841796875,176.21803283691406,295.78228759765625,0.9166296720504761,0,Plate,
6,384.0559387207031,332.8431091308594,439.0117492675781,348.2530822753906,0.8829637169837952,0,Plate,
